Cell_ID,Cell_Center_X,Cell_Center_Y,pS6235_Nuc_Mean,pS6235_Nuc_Std,pS6235_Nuc_Median,pS6235_Nuc_Max,pS6235_Cell_Mean,pS6235_Cell_Std,pS6235_Cell_Median,pS6235_Cell_Max,DAPI_Nuc_Mean,DAPI_Nuc_Std,DAPI_Nuc_Median,DAPI_Nuc_Max,DAPI_Cell_Mean,DAPI_Cell_Std,DAPI_Cell_Median,DAPI_Cell_Max,pERK_Nuc_Mean,pERK_Nuc_Std,pERK_Nuc_Median,pERK_Nuc_Max,pERK_Cell_Mean,pERK_Cell_Std,pERK_Cell_Median,pERK_Cell_Max,S6_Nuc_Mean,S6_Nuc_Std,S6_Nuc_Median,S6_Nuc_Max,S6_Cell_Mean,S6_Cell_Std,S6_Cell_Median,S6_Cell_Max,p4EBP1_Nuc_Mean,p4EBP1_Nuc_Std,p4EBP1_Nuc_Median,p4EBP1_Nuc_Max,p4EBP1_Cell_Mean,p4EBP1_Cell_Std,p4EBP1_Cell_Median,p4EBP1_Cell_Max,NaKATPase_Nuc_Mean,NaKATPase_Nuc_Std,NaKATPase_Nuc_Median,NaKATPase_Nuc_Max,NaKATPase_Cell_Mean,NaKATPase_Cell_Std,NaKATPase_Cell_Median,NaKATPase_Cell_Max,E_cad_Nuc_Mean,E_cad_Nuc_Std,E_cad_Nuc_Median,E_cad_Nuc_Max,E_cad_Cell_Mean,E_cad_Cell_Std,E_cad_Cell_Median,E_cad_Cell_Max
201.0,1187.8202,969.51685,445.73798,177.16554,401.0,1205.0,214.11237,54.16733,215.0,355.0,1181.9918,265.8406,1192.0,1887.0,1613.6067,304.01202,1572.0,2420.0,229.00717,143.04677,229.0,795.0,226.69662,166.56601,208.0,1010.0,1764.0481,267.98407,1714.0,2925.0,1810.0112,412.82068,1711.0,3476.0,224.89969,68.0691,220.0,459.0,332.67416,107.14851,334.0,619.0,1578.1873,1208.6117,1358.0,7665.0,1714.3258,1279.6404,1239.0,5789.0,986.45856,681.4126,781.0,4218.0,919.0449,764.6289,637.0,3946.0
202.0,1022.7561,1744.9756,549.7582,352.23532,442.5,2376.0,422.09756,215.51949,353.5,1222.0,660.7408,145.39116,668.5,1120.0,848.9756,259.56168,851.5,1487.0,188.21619,145.65364,182.0,787.0,112.85366,128.33446,81.0,640.0,1240.7623,317.1198,1149.5,2444.0,1812.0244,301.95755,1719.0,2593.0,135.06865,51.71577,132.0,294.0,173.89024,62.790787,167.0,351.0,228.292,227.01784,170.5,1452.0,1725.6708,1444.71,1243.0,8372.0,3.7192624,10.860756,1.0,109.0,1006.6829,781.36945,751.5,4393.0
203.0,1845.25,1588.1608,260.06378,111.84585,234.0,883.0,657.5714,486.3278,486.5,2435.0,1563.6512,295.34933,1580.5,2417.0,496.6607,122.15517,523.5,724.0,193.80144,121.624565,197.5,696.0,251.375,167.40878,227.5,718.0,1867.9753,242.09927,1814.0,2871.0,1393.5625,351.31903,1254.5,2531.0,244.90947,47.592926,246.0,394.0,137.32143,48.994026,131.5,252.0,1343.9949,1165.254,1114.5,10365.0,318.74106,257.84338,250.0,1529.0,972.5576,888.5205,773.0,9565.0,3.357143,9.283104,1.0,64.0
204.0,1153.1531,1574.4387,346.67664,100.91198,335.0,749.0,339.87756,159.98886,315.0,789.0,2252.0566,381.73965,2254.0,3231.0,1205.1123,263.3978,1126.5,2027.0,237.74562,175.83464,221.0,875.0,229.89796,154.54538,226.5,778.0,2160.0205,338.89325,2135.0,2973.0,2069.449,337.773,2045.0,3016.0,485.27704,150.87909,489.0,851.0,225.96939,53.890373,231.0,337.0,1912.8682,1050.2484,1776.0,5288.0,1938.6938,2138.8972,1496.0,10007.0,1357.0103,891.20276,1179.0,4512.0,1497.0306,1464.0476,1094.0,9275.0
205.0,1325.3628,1501.9509,355.83728,201.21213,307.0,1627.0,344.2451,114.71905,358.5,605.0,1423.0947,284.1124,1446.0,2411.0,1784.0491,259.03287,1763.0,2529.0,225.8517,177.9399,209.0,725.0,176.4804,158.84706,171.0,796.0,1987.0896,235.22862,1966.0,2893.0,2207.7744,351.21484,2220.0,2908.0,377.46652,116.25282,387.0,701.0,381.88235,115.15082,350.0,692.0,1394.8733,806.17053,1268.0,4017.0,2266.892,1279.9595,2335.5,4795.0,814.6385,496.95755,653.0,2379.0,1582.5392,1046.4541,1597.0,3743.0
206.0,1466.3661,1578.5892,694.6974,497.38367,513.0,3481.0,404.89285,274.16345,303.5,1720.0,1647.9254,447.44766,1703.0,2999.0,911.9643,250.68802,885.5,1478.0,366.3368,192.26892,351.0,1073.0,309.4732,173.30083,311.5,889.0,2322.198,456.6616,2180.0,4259.0,2067.0625,266.7985,2092.5,2840.0,399.7803,79.741234,391.0,660.0,344.23215,113.61408,365.0,566.0,1462.2363,838.915,1287.0,6128.0,1792.125,859.57855,1710.0,3754.0,926.5523,606.1363,777.0,5165.0,1068.8303,627.47125,941.0,3001.0
207.0,1121.6342,1322.2073,188.08818,76.748184,181.5,477.0,1371.8292,780.4309,1075.5,3151.0,576.05084,272.25027,556.5,1295.0,637.5732,303.24042,534.5,1318.0,124.05809,120.15699,98.0,515.0,283.85367,148.83688,285.0,630.0,1555.1234,365.63388,1512.5,2506.0,3018.5732,599.67737,2820.0,4232.0,191.20436,66.50224,192.0,409.0,420.9878,84.50653,413.5,608.0,1387.5021,1088.9924,1254.5,5814.0,2781.9512,1260.0892,2616.5,6097.0,1439.0166,1534.2472,1012.0,7935.0,1537.9147,900.2786,1514.5,5053.0
208.0,1670.7543,1946.1694,238.02284,83.11296,232.0,518.0,192.81355,88.38868,184.0,435.0,1100.0468,289.13257,1053.0,1919.0,277.54236,189.10147,210.0,899.0,286.84424,190.53105,271.0,899.0,101.84746,128.14958,44.5,646.0,1715.1246,282.66794,1685.0,2770.0,1538.6187,436.68442,1520.0,2621.0,381.93146,231.12837,295.0,1292.0,166.4322,88.043465,176.0,342.0,1612.6293,1275.4802,1366.0,7648.0,1515.4323,1120.1337,1462.5,3939.0,996.75494,673.66876,808.0,3711.0,1815.8474,1949.3373,1294.0,8000.0
209.0,1119.6781,1929.6666,276.07748,81.89301,259.0,736.0,233.39081,100.00602,227.0,533.0,2811.4514,659.5769,2793.0,4095.0,834.7816,258.60828,794.0,1424.0,148.59476,105.66065,146.0,691.0,336.1839,227.68301,333.0,777.0,1900.1235,226.25113,1868.0,2922.0,1724.885,308.78726,1722.0,2702.0,266.83142,51.541454,269.0,425.0,402.33334,204.39047,315.0,1006.0,1691.8282,696.5587,1575.0,4113.0,1537.023,1079.4713,1467.0,5327.0,1287.221,792.7776,1031.0,4867.0,981.6667,643.81024,783.0,3119.0
210.0,727.7527,1016.6022,565.7969,240.21268,490.0,1789.0,236.05376,55.300034,231.0,512.0,2359.42,536.4634,2389.0,3787.0,2069.7205,454.86115,2071.0,3166.0,427.10367,150.25935,433.0,846.0,163.09677,113.37862,167.0,630.0,838.41254,231.1891,783.0,1903.0,1803.8173,217.39894,1806.0,2532.0,702.92145,198.37878,672.0,1309.0,235.34409,50.73831,243.0,333.0,1299.4712,1010.8785,975.0,5545.0,1630.1505,662.1959,1509.0,3805.0,1087.8796,765.1228,868.0,4437.0,1022.17206,493.76926,983.0,3417.0
211.0,1506.4937,542.9367,124.41405,52.616344,118.0,325.0,749.70886,328.47214,647.0,1909.0,1502.346,430.9797,1475.5,2740.0,1559.6329,394.16446,1585.0,2316.0,176.15514,95.23913,180.0,556.0,412.59494,168.44197,424.0,792.0,1112.4067,152.18472,1078.0,1982.0,1176.595,288.6725,1248.0,2028.0,227.85326,61.855038,223.0,426.0,517.2658,139.17949,505.0,1304.0,697.25366,588.5589,476.5,3146.0,2262.19,1355.4879,1702.0,6620.0,621.8606,439.88837,476.0,3280.0,1814.962,879.89404,1547.0,4843.0
212.0,620.0769,916.9231,355.8175,166.17531,325.0,1039.0,175.64835,94.47441,153.0,401.0,1783.4705,617.23615,1752.5,3282.0,1538.5165,437.48508,1628.0,2632.0,287.53693,132.93707,288.0,688.0,237.27472,154.61957,224.0,562.0,1306.8323,549.3762,1220.0,2667.0,1372.1099,326.6236,1357.0,2144.0,200.596,54.44928,198.0,403.0,239.3956,104.76818,219.0,495.0,1150.712,661.1116,1018.5,4087.0,1326.8682,1121.18,990.0,4336.0,996.731,1071.378,643.5,7325.0,1294.1099,1220.3951,976.0,6235.0
213.0,838.875,449.875,260.10654,102.86649,232.0,693.0,365.59375,173.20163,366.5,852.0,2519.2395,602.6171,2518.5,3909.0,1048.2656,381.5516,1125.0,2018.0,218.4346,123.7389,210.0,651.0,223.17188,151.1494,210.5,582.0,1379.5148,298.0962,1305.0,2684.0,1243.3594,479.66196,1135.5,2331.0,301.72153,71.102104,301.5,501.0,185.28125,80.09067,185.5,373.0,1867.6635,1030.4858,1632.5,5782.0,1558.75,909.3548,1458.0,4279.0,1097.0,814.43317,800.0,4642.0,1267.4219,1342.7915,765.0,5305.0
214.0,1302.2706,757.8588,214.39029,71.05449,202.0,550.0,232.77647,79.16169,221.0,450.0,1513.0664,321.40225,1525.0,2356.0,1762.0,519.58044,1850.0,2650.0,177.48628,123.104,167.0,658.0,271.2,137.88544,257.0,748.0,1750.2014,276.71872,1691.5,2801.0,1618.6941,494.4715,1449.0,2952.0,194.67722,53.046684,187.0,386.0,302.68234,92.85665,309.0,523.0,1630.1698,900.0659,1457.5,7148.0,2112.6,1095.9658,1989.0,5876.0,801.08545,582.07587,627.5,3247.0,1391.6235,806.0972,1263.0,4278.0
215.0,1570.8643,1367.0864,174.04651,48.786327,172.0,374.0,218.4321,90.34036,216.0,513.0,2148.7546,464.05206,2156.5,3357.0,927.4568,296.45868,910.0,1779.0,156.74736,101.380775,154.0,492.0,203.16049,141.99847,178.0,554.0,1778.0116,242.45088,1724.0,2838.0,1977.3827,485.4417,1958.0,3043.0,302.74948,75.45444,295.0,596.0,187.24692,63.306725,186.0,393.0,1667.9587,1128.951,1345.0,6759.0,1545.2593,1070.3013,1251.0,5664.0,834.88477,682.3228,607.5,4782.0,836.8148,742.39514,558.0,2970.0
216.0,1026.7949,982.02563,308.1291,84.226036,304.0,643.0,177.66667,47.57091,178.5,280.0,2342.0413,690.4179,2182.0,3814.0,1447.2949,234.83394,1413.5,2077.0,241.73756,141.05296,234.0,799.0,229.28206,135.60603,222.5,500.0,1323.2826,363.88406,1261.0,2464.0,2060.8462,398.13007,1978.5,3183.0,240.8455,57.02508,243.0,443.0,339.71796,94.57203,323.5,581.0,1781.1768,749.62787,1798.0,3374.0,2362.1667,1472.9938,2095.0,7454.0,1330.5164,583.3921,1329.0,2995.0,1151.5256,750.4776,901.0,3482.0
217.0,1662.1837,844.2755,38.744705,28.210196,37.0,131.0,295.42856,99.19924,298.0,500.0,28.352755,6.108442,27.0,66.0,1382.1327,286.41885,1296.5,2154.0,92.80402,78.6732,83.0,531.0,243.7653,155.90341,256.5,631.0,1316.9216,102.83166,1302.0,1761.0,1227.5306,389.8977,1148.5,2469.0,132.21822,106.509995,111.0,479.0,227.5,62.121876,233.5,341.0,182.9142,133.91081,161.0,686.0,1342.7041,732.0441,1183.5,3124.0,77.23305,44.06929,74.0,302.0,1191.3572,607.6262,1213.0,2530.0
218.0,991.58655,1944.3557,223.69745,55.94971,218.5,535.0,37.33654,25.567636,35.0,97.0,2696.5764,482.64038,2783.5,3702.0,25.576923,6.7790575,23.0,62.0,292.78555,155.12825,292.0,833.0,46.596153,55.157207,31.5,258.0,1017.16345,275.375,960.0,2304.0,1266.2212,67.31684,1269.0,1423.0,232.65074,53.06328,230.0,405.0,49.278847,46.585003,43.5,164.0,1408.9055,836.99634,1284.0,5240.0,94.46154,71.00229,92.5,272.0,945.16876,563.2126,861.5,3992.0,61.73077,37.091423,62.5,148.0
219.0,1039.9341,462.56042,461.71445,150.35919,441.5,1112.0,301.8022,87.14775,282.0,603.0,1029.4491,421.28345,1004.5,2250.0,1875.6923,420.29303,1982.0,2739.0,321.59448,212.44374,287.5,991.0,256.86813,176.24777,269.0,755.0,968.1614,248.5195,944.0,1970.0,1408.8682,436.22836,1286.0,2459.0,403.90552,124.357994,384.0,778.0,243.64835,54.37808,247.0,359.0,1098.1125,509.05457,1026.5,3007.0,2369.6265,919.4987,2328.0,4691.0,772.5807,605.28876,561.0,3258.0,1450.4396,650.28406,1425.0,2954.0
220.0,1777.5538,717.0154,326.80658,76.507126,325.0,679.0,465.80768,206.50755,483.5,1129.0,2533.798,710.202,2470.0,4086.0,623.68463,427.8798,501.0,1553.0,209.7205,173.24849,181.0,711.0,302.19232,205.9952,289.0,807.0,2241.7493,397.50082,2192.0,4013.0,1018.83075,357.17026,1059.0,2051.0,336.9341,77.73049,329.0,608.0,325.63077,121.737175,327.0,617.0,2063.4155,1370.638,1615.0,7794.0,1169.2924,526.4588,1181.0,2409.0,1076.3921,787.99414,854.0,6509.0,743.8538,529.9147,570.0,2656.0
221.0,1425.5204,1514.9187,513.2862,251.69792,450.0,1392.0,330.79675,95.64492,329.0,632.0,670.3372,225.45758,647.0,1340.0,1582.3983,386.7788,1593.0,2550.0,349.96277,326.53873,296.5,1924.0,171.40651,166.70386,133.0,699.0,1012.26276,241.30081,966.0,1685.0,2364.252,629.93317,2177.0,4047.0,215.05957,91.360405,217.0,484.0,346.95123,84.803154,341.0,567.0,348.0766,138.49109,332.0,904.0,2019.4553,1685.5308,1593.0,9035.0,1.456383,4.690553,1.0,79.0,1206.374,1269.4281,908.0,7215.0
222.0,1958.9056,1268.5283,404.88818,176.17119,396.0,958.0,543.5755,274.40845,472.5,1446.0,1359.4355,468.76715,1341.0,2664.0,307.84906,91.81768,291.0,509.0,280.9521,144.4197,275.0,733.0,423.3302,452.80402,374.5,2133.0,995.82855,403.9125,973.0,2375.0,1145.7548,241.9658,1143.5,1749.0,366.49628,158.74352,339.0,1420.0,234.79245,96.6658,235.5,485.0,2657.7605,1516.7393,2508.0,8387.0,476.95282,183.39037,444.0,935.0,1878.7295,1088.788,1758.0,6557.0,1.6132076,4.4352164,1.0,45.0
223.0,1296.4375,389.9271,300.20023,146.80186,256.0,983.0,460.35416,182.88475,439.0,800.0,1019.4668,246.2329,1040.0,1570.0,926.9167,384.01242,912.5,1607.0,321.0364,191.0835,290.5,887.0,304.7604,185.92516,300.5,825.0,1598.0,263.36838,1547.5,2700.0,1184.5729,416.7718,1204.5,2057.0,220.46252,51.81494,218.0,377.0,406.85416,245.30232,342.0,1667.0,1363.6724,660.29846,1277.5,4365.0,3534.7188,1616.022,3381.5,7040.0,893.40045,530.41315,764.5,4116.0,2530.2083,1193.5002,2353.5,6515.0
224.0,744.5294,1854.1765,444.7253,197.66153,402.5,1258.0,378.09412,182.59229,320.0,933.0,943.8702,332.08997,876.5,1744.0,656.58826,279.8885,584.0,1199.0,255.35086,250.0478,200.0,1567.0,288.52942,145.59174,286.0,682.0,1656.5085,349.7587,1582.0,2739.0,1949.8588,302.67847,1873.0,2759.0,151.6985,43.35689,151.0,273.0,233.05882,52.022926,226.0,350.0,510.83478,300.94727,496.0,1358.0,1955.6471,823.0694,1857.0,3906.0,2.5450644,6.7675304,1.0,93.0,1250.5883,795.23193,1119.0,3862.0
225.0,1875.664,1601.2,346.1692,178.96068,289.5,1185.0,430.552,253.82458,404.0,1212.0,1849.7953,454.30252,1835.5,2915.0,420.264,184.07777,398.0,1155.0,260.3933,160.18365,258.5,881.0,466.864,357.2741,389.0,1559.0,1069.625,354.32483,1042.5,2243.0,1688.176,383.18936,1618.0,2541.0,269.18643,57.52809,269.0,464.0,137.6,47.859295,138.0,257.0,1714.6638,1023.60315,1524.0,5699.0,531.488,227.88118,476.0,1267.0,1297.1239,1016.48,990.0,6348.0,1.752,4.442803,1.0,37.0
226.0,1639.1327,659.2959,296.6246,116.602356,266.0,930.0,335.44897,208.45393,247.0,1112.0,3001.631,583.67334,2917.0,4095.0,1218.7347,346.617,1179.5,2074.0,202.58792,123.31815,198.0,589.0,219.83673,181.48721,190.5,748.0,1649.1251,384.8834,1542.0,3880.0,959.0204,470.68204,898.5,2124.0,411.48004,97.00008,392.0,749.0,236.72449,81.41513,249.5,438.0,2109.0625,1236.8739,1803.0,8599.0,2029.5918,1752.5366,1512.0,5921.0,1102.3894,851.4864,822.0,5537.0,1620.0204,1555.4044,1267.0,6021.0
227.0,1274.2467,877.7273,576.17694,252.31003,531.0,1630.0,362.62338,128.20134,339.0,835.0,2518.974,571.7325,2554.0,3739.0,2105.4155,597.4491,1990.0,3618.0,349.64508,196.37016,331.0,1131.0,254.01299,135.73613,262.0,540.0,1780.6688,379.19678,1682.0,3192.0,2034.8961,381.39282,1957.0,3152.0,469.27615,108.84545,466.0,804.0,436.74026,93.02037,444.0,633.0,1355.5459,869.09503,1203.0,4908.0,3192.831,1399.8074,2820.0,6258.0,1296.727,826.5785,1111.0,4375.0,2429.7014,1413.8679,2261.0,5199.0
228.0,1430.125,1054.1923,557.25055,212.62874,537.0,1388.0,757.8461,312.95737,798.0,1585.0,1496.2074,430.70093,1544.0,2595.0,1361.1346,378.90103,1409.5,2302.0,375.62204,195.59315,359.5,962.0,310.6346,211.4106,319.5,982.0,1043.6469,331.2622,995.0,2209.0,2219.2212,551.77795,2331.5,3298.0,382.79483,82.115845,376.0,655.0,401.25,112.290726,397.0,636.0,2247.8154,1211.4142,2092.5,6429.0,2624.827,1462.616,2027.5,5765.0,1851.0107,976.07495,1770.0,4918.0,2015.6923,1338.1599,1752.0,7023.0
229.0,1547.8229,499.91666,220.61946,82.10381,203.0,706.0,821.2083,257.88043,784.0,1619.0,2872.2053,583.7153,2925.0,4068.0,859.875,362.92694,791.5,1755.0,157.7373,97.31587,153.0,454.0,338.7396,209.52646,363.0,790.0,1595.4626,248.3053,1550.0,2784.0,1426.0,371.3802,1428.5,2333.0,239.62163,52.76075,233.0,413.0,400.1146,104.35365,399.5,633.0,1380.8887,645.2289,1280.0,4317.0,2914.927,1457.5204,2754.5,7660.0,768.00323,484.12115,653.0,3263.0,2584.0105,1088.5177,2495.0,5277.0
230.0,763.8823,913.5647,448.11255,230.05734,414.0,1453.0,238.44705,100.6545,211.0,600.0,1400.5779,397.92783,1381.5,2894.0,2005.2118,332.42114,1985.0,2919.0,152.28139,140.0646,135.0,698.0,169.44705,108.794846,186.0,355.0,1745.9622,360.70197,1701.0,2965.0,1790.0236,349.3741,1765.0,2693.0,170.03464,45.631298,171.0,296.0,239.50589,77.92102,221.0,441.0,592.32574,234.30704,574.0,1642.0,1660.0,880.83215,1381.0,3715.0,15.37013,27.690454,1.0,249.0,1027.0824,626.4195,787.0,2443.0
231.0,632.4176,1769.4506,321.4946,133.34592,303.0,1001.0,330.43958,207.8524,245.0,1010.0,2814.7815,903.03864,2886.5,4095.0,1137.8462,315.40894,1167.0,1765.0,306.79544,177.64426,301.0,941.0,159.96703,134.72752,138.0,629.0,1830.5779,662.16364,1632.5,4022.0,1671.5385,419.33017,1478.0,2836.0,458.94156,138.3064,468.0,817.0,159.86813,43.098457,162.0,309.0,2167.0151,1346.169,1812.5,6612.0,547.4066,197.5778,550.0,1253.0,1215.211,1025.2609,837.5,6841.0,58.87912,68.61436,34.0,310.0
232.0,940.73334,733.3778,182.77165,63.249905,177.0,453.0,345.54443,123.59865,332.0,946.0,2412.314,536.87836,2334.0,3734.0,1457.8445,520.1043,1290.0,2793.0,163.71861,112.85479,154.5,526.0,98.577774,95.35291,75.0,398.0,1778.2803,268.33102,1713.0,2720.0,1985.4111,550.33704,2010.0,3990.0,252.86797,113.37134,225.0,569.0,341.75555,123.52474,327.0,718.0,1429.6179,1250.3981,999.0,6835.0,2783.111,1491.6,2706.5,5948.0,844.9632,770.311,550.0,4886.0,1788.4222,1712.321,959.0,6450.0
233.0,1135.5056,1093.5056,320.26755,147.86142,296.5,1023.0,188.80899,85.27219,167.0,550.0,2303.1096,536.9773,2340.0,3501.0,1678.2135,376.1737,1695.0,2838.0,261.23465,153.43996,252.5,738.0,123.58427,92.53628,108.0,341.0,1734.2665,344.4707,1688.0,3350.0,1862.6293,362.5154,1755.0,2928.0,369.57785,97.16276,351.0,739.0,212.42697,78.20728,214.0,353.0,1587.9989,1000.7911,1402.5,6385.0,1421.8314,1296.5327,808.0,5566.0,884.4945,668.8572,678.0,4146.0,936.9888,934.6264,478.0,3824.0
234.0,1079.0254,827.8305,72.93531,40.972057,68.5,241.0,371.61865,212.13539,302.5,999.0,36.701756,7.362398,37.0,75.0,1087.0933,521.92474,1002.5,2294.0,97.7171,99.29248,76.0,548.0,266.60168,141.99524,242.5,742.0,1731.9672,362.42422,1604.0,3172.0,2372.0168,508.54727,2328.5,3525.0,114.88596,71.73878,100.0,352.0,381.40677,111.94719,354.0,810.0,1152.1338,893.3499,876.0,5305.0,2667.0508,1663.1747,2511.0,6550.0,314.88705,301.3311,194.0,1900.0,1558.4491,909.083,1426.0,3667.0
235.0,1256.1414,1807.9799,438.08902,239.2097,372.0,1597.0,40.434345,28.260391,36.0,130.0,1600.5198,394.40323,1615.0,2540.0,26.666666,4.6796355,26.0,45.0,276.59012,148.20078,266.0,895.0,47.868687,75.324165,10.0,411.0,2149.521,454.1227,2030.5,3870.0,1475.1616,86.133995,1470.0,1946.0,465.56924,82.262054,466.0,691.0,44.565655,36.58701,40.0,182.0,1629.7395,1029.0972,1494.0,4720.0,510.9091,616.9413,263.0,3421.0,920.61536,723.7529,726.0,4044.0,143.89899,113.11954,97.0,649.0
236.0,1136.6364,1274.6818,507.0099,244.71364,451.5,1461.0,589.3977,179.19641,547.5,1098.0,2109.3208,428.04285,2129.0,3364.0,874.3523,341.6333,796.5,1650.0,378.91537,190.19156,356.5,1098.0,323.5341,174.31123,306.0,701.0,1037.4264,270.28143,1005.5,2129.0,2512.8865,410.68384,2524.5,3595.0,336.389,78.12217,324.0,649.0,451.8409,122.03734,470.0,700.0,1368.6022,770.43134,1234.5,5475.0,2139.8523,1146.6912,2148.5,4712.0,1023.6308,614.73206,862.0,3980.0,860.0909,910.00354,443.5,3737.0
237.0,1395.09,468.25,216.63065,59.823345,212.0,442.0,612.35,236.9076,576.5,1347.0,1558.3374,466.7121,1518.0,2972.0,1560.25,312.35086,1572.0,2386.0,276.4752,145.98834,278.0,927.0,437.05,214.73776,390.5,878.0,1681.9934,317.95786,1572.0,2777.0,1002.77,344.2936,890.5,2049.0,209.77399,53.84277,213.0,357.0,374.77,103.10207,349.0,635.0,1404.4785,1020.8289,1191.0,6685.0,1494.81,1085.7526,1144.0,4662.0,1118.5292,890.3485,876.0,5144.0,922.53,723.3548,691.0,3913.0
238.0,1608.2476,1371.6931,704.0674,313.33878,638.0,1862.0,221.9307,84.35888,207.0,473.0,2147.3535,680.706,2164.0,3644.0,890.63367,267.15906,981.0,1438.0,523.7503,245.77058,502.0,1291.0,254.77228,156.89777,276.0,650.0,1276.0818,354.8583,1226.0,2302.0,1846.0792,488.36993,1665.0,3071.0,321.94254,88.43506,326.0,548.0,184.79208,59.981567,192.0,299.0,1148.147,792.36127,935.0,5468.0,1252.2574,1272.6344,928.0,7122.0,615.09283,510.84955,478.0,3393.0,747.0297,807.6221,461.0,3938.0
239.0,1721.0438,742.2895,289.9368,79.1224,288.0,527.0,687.386,347.67657,683.0,1884.0,2429.9246,513.4702,2373.0,3597.0,1231.4474,404.19785,1259.5,2187.0,263.89026,120.14091,261.0,649.0,384.10526,193.54646,365.5,846.0,1758.2018,270.41888,1739.5,2689.0,1362.6842,550.0211,1271.5,2484.0,323.92682,69.68665,324.0,532.0,325.5702,86.172,337.5,486.0,1608.0842,1017.1234,1331.5,6339.0,1618.2368,1229.7463,1287.0,5301.0,1214.1287,901.55054,908.5,4843.0,710.1667,512.9482,674.5,2634.0
240.0,1363.2405,1087.519,246.4484,59.854362,243.0,414.0,367.50632,88.949265,363.0,625.0,2418.817,530.5875,2407.0,3571.0,1592.8102,468.43607,1584.0,2658.0,233.49611,158.50578,226.0,730.0,350.02533,165.01599,362.0,723.0,1804.9368,385.30508,1659.0,3257.0,2120.1519,343.77008,2083.0,3017.0,352.3263,68.748344,359.0,529.0,339.2658,58.33832,341.0,473.0,2095.0344,962.1541,1868.0,5449.0,2252.1772,1016.9088,2106.0,5011.0,1412.747,835.6315,1237.0,5193.0,1501.0253,714.4421,1319.0,3487.0
241.0,1535.2872,1135.766,333.13,101.663246,315.0,869.0,235.73404,57.89245,227.5,373.0,3426.9578,740.9126,3724.5,4095.0,1591.7021,252.10184,1557.0,2189.0,255.01111,168.59871,236.0,776.0,162.81915,131.60748,131.5,566.0,2201.7166,410.26447,2142.5,3749.0,1677.2446,378.76212,1540.0,3236.0,341.31,58.189274,342.0,566.0,278.34042,80.43334,281.0,438.0,1630.2367,746.86285,1500.0,5875.0,1722.766,1009.4191,1423.0,4569.0,857.2733,472.01028,736.0,3425.0,1074.2234,1053.0332,729.0,4025.0
242.0,715.8295,1049.2614,536.1211,226.38635,478.5,1602.0,341.92044,172.47887,284.5,842.0,1546.8511,342.88217,1545.0,2559.0,2098.7158,428.66522,2187.5,3042.0,257.71555,162.0143,253.5,730.0,205.78409,186.21928,143.5,671.0,1897.2167,308.48422,1855.0,2973.0,1959.909,419.63895,1801.5,3100.0,301.14334,60.714474,300.0,501.0,288.88635,51.497005,286.5,408.0,1980.6045,1272.1311,1685.5,7227.0,1607.909,834.46063,1450.0,3701.0,1278.4155,937.5487,955.0,7382.0,981.98865,436.12476,845.0,2593.0
243.0,963.7,1689.66,64.916016,57.40238,52.0,342.0,771.0,366.63928,712.5,1632.0,41.415455,13.204943,38.0,96.0,772.28,309.49164,765.0,1390.0,59.166855,55.806698,46.0,324.0,311.46,185.36172,267.0,793.0,461.20493,39.59944,460.0,584.0,2227.54,583.49396,2100.0,3235.0,27.38074,27.632944,20.0,130.0,275.8,120.71139,241.5,501.0,400.81635,394.66638,271.0,1757.0,3313.66,1676.7649,2674.5,6785.0,90.07727,59.492985,79.0,336.0,2611.32,2408.3147,1470.0,8867.0
244.0,321.75757,1058.5657,316.40872,163.96954,272.0,1094.0,29.141415,18.339123,31.0,75.0,2167.5083,467.83536,2103.0,3551.0,27.080809,3.483516,27.0,36.0,419.70212,193.0594,415.0,989.0,37.88889,31.999334,38.0,123.0,1451.2487,262.12582,1393.0,2575.0,456.101,36.29912,459.0,539.0,288.57895,105.25147,269.0,636.0,10.89899,14.138918,1.0,63.0,735.19934,540.72906,607.0,3222.0,51.969696,72.48134,38.0,364.0,692.0056,512.36554,593.0,2895.0,50.646465,42.401474,39.0,174.0
245.0,1610.987,1196.4286,269.62134,71.75415,260.0,666.0,337.4156,116.20239,344.0,694.0,2980.244,628.20386,2971.0,4095.0,1745.8441,266.27414,1727.0,2460.0,215.72023,141.35449,207.0,829.0,479.83118,224.85045,497.0,896.0,1465.6023,285.55554,1395.5,2631.0,1568.5845,241.03162,1571.0,2125.0,315.77078,89.011505,314.0,584.0,312.06494,128.59827,284.0,607.0,1646.4,973.7936,1383.5,6760.0,915.6883,664.77936,813.0,2910.0,812.78314,508.25137,643.5,3447.0,1081.6753,795.04456,819.0,2975.0
246.0,1247.8197,756.0164,316.1337,188.6834,306.0,995.0,264.62296,87.89173,247.0,608.0,1004.9618,220.46397,1003.5,1653.0,1584.541,316.20215,1574.0,2242.0,223.0045,174.7917,213.5,804.0,179.7377,150.07832,168.0,517.0,1669.8439,677.6809,1670.0,3072.0,1452.1476,199.80292,1422.0,2005.0,288.72247,93.71379,293.0,567.0,281.11475,59.538414,292.0,441.0,1862.9011,1860.3379,1231.0,10687.0,1849.4098,738.22546,1687.0,4292.0,1153.9225,920.6032,921.0,5483.0,871.4426,372.6183,773.0,2005.0
